date	cad_us	aud_us	cny_us	eur_us	jpy_us
20010130	0.0993614449	0.1119307248	0.0623989997	0.1290741462	0.3422679104
20010131	0.1030827898	0.1154586273	0.0624746115	0.1417997663	0.337136131
20010201	0.1075933084	0.1188261706	0.0626107359	0.1451759512	0.3452811258
20010202	0.105670474	0.1180243746	0.0625804835	0.141669913	0.3449575834
20010205	0.0946186603	0.1133739577	0.0626409898	0.1442669783	0.3539712906
20010206	0.0908470278	0.1106478512	0.0627015019	0.1345279834	0.3546279372
20010207	0.0920706166	0.1063181527	0.0627166309	0.1310219452	0.3374556267
20010208	0.0915997563	0.0899615138	0.0627468898	0.1188157382	0.3342680646
20010209	0.0914114994	0.0920461835	0.0627317602	0.1264770809	0.3245943092
20010212	0.0811335808	0.0958948044	0.0625804835	0.1351772497	0.3254294912
20010213	0.0811335808	0.0875561257	0.0627166309	0.1215426568	0.3338442947
20010214	0.0750378464	0.0805003207	0.0627317602	0.1181664719	0.3360723339
20010215	0.0741188402	0.0715202053	0.0626107359	0.1005064277	0.3472259115
20010216	0.0643601815	0.0785760103	0.0626409898	0.1114141021	0.3439879626
20010219	0.0691769017	0.0817831944	0.0627015019	0.1229710427	0.3407667559
20010220	0.0644507562	0.0721616421	0.0626863733	0.1103752759	0.3445264545
20010221	0.0676282958	0.0720012829	0.0626107359	0.1068692378	0.335328762
20010222	0.0651757768	0.0734445157	0.0626561173	0.1011556941	0.329412188
20010223	0.0667189511	0.0755291854	0.0625804835	0.117257499	0.3429123732
20010226	0.0748539489	0.07055805	0.0625502325	0.1097260096	0.3358597936
20010227	0.0734762506	0.0745670301	0.0624746115	0.1175172056	0.339482932
20010228	0.0679013302	0.0753688262	0.0624443657	0.1247889884	0.3268937997
20010301	0.0575107598	0.0785760103	0.062519983	0.1330995975	0.3258475088
20010302	0.0602964628	0.0806606799	0.0624594884	0.1394624075	0.3089390484
20010305	0.057600447	0.0675112251	0.0625351076	0.1328398909	0.3085324627
20010306	0.0664463783	0.0643040411	0.062519983	0.1390728477	0.3108740663
20010307	0.0554511488	0.0481077614	0.0625956095	0.1328398909	0.2993558417
20010308	0.0592168007	0.0511545863	0.0626409898	0.1364757824	0.3023656895
20010309	0.0577798561	0.0479474022	0.0625804835	0.1371250487	0.3043806477
20010312	0.0538435384	0.0481077614	0.0624292433	0.1316712115	0.2959628161
20010313	0.0607468174	0.0404105196	0.0624443657	0.1134917543	0.3023656895
20010314	0.0485116699	0.0262989096	0.062519983	0.1085573302	0.2885455521
20010315	0.0466552068	0.020365619	0.0625502325	0.092325672	0.2762891944
20010316	0.0386679624	0.0251763951	0.0626258626	0.0912868459	0.2707317974
20010319	0.0411156898	0.0312700449	0.0626107359	0.0931047916	0.2704457714
20010320	0.0418166489	0.0355997434	0.0626107359	0.1068692378	0.2773491309
20010321	0.0331058317	0.0242142399	0.0626258626	0.0894689001	0.2669295551
20010322	0.0364028829	0.0235728031	0.0626712451	0.0792104921	0.2654155529
20010323	0.0423428386	0.0279025016	0.0625956095	0.0814179977	0.2735039274
20010326	0.0492202112	0.034477229	0.0626258626	0.0892091936	0.2734081186
20010327	0.0395411472	0.0327132777	0.0625956095	0.0855733022	0.2783143657
20010328	0.0425183248	0.0232520847	0.0625351076	0.0759641605	0.2773491309
20010329	0.0344053973	0.0238935215	0.0625048588	0.0719387093	0.263811217
20010330	0.0321543887	0.0099422707	0.0625351076	0.0655758992	0.2402646483
20010402	0.0279322243	0	0.0625502325	0.0681729646	0.2353998381
20010403	0.0318951347	0.0128287364	0.0626107359	0.0919361122	0.2465416888
20010404	0.0345788599	0.0161962797	0.0626258626	0.0960914167	0.2492924068
20010405	0.0344053973	0.0182809493	0.0626712451	0.0901181665	0.2607094724
20010406	0.0423428386	0.0307889673	0.0626863733	0.0998571614	0.2630577602
20010409	0.0423428386	0.0194034638	0.0626409898	0.0905077263	0.2504884808
20010410	0.0501956454	0.0269403464	0.0626561173	0.0799896117	0.2574377286
20010411	0.0440997224	0.0383258499	0.0626561173	0.0792104921	0.253443278
20010412	0.0442756582	0.0503527903	0.0626107359	0.0847941826	0.2646600216
20010413	0.0453322193	0.0479474022	0.0626561173	0.0790806389	0.2589310952
20010416	0.0446276649	0.0514753047	0.0626561173	0.0798597585	0.2574377286
20010417	0.0423428386	0.0392880051	0.0625653578	0.0734969484	0.2675931667
20010418	0.0427816383	0.0389672867	0.0625653578	0.0712894429	0.2790876919
20010419	0.0567936794	0.0607761386	0.0625956095	0.0918062589	0.2903173062
20010420	0.0599363891	0.0574085953	0.0625653578	0.0972600961	0.2747508652
20010423	0.0567040964	0.0447402181	0.0626409898	0.0897286067	0.2879561369
20010424	0.0592168007	0.0442591405	0.0626561173	0.0868718348	0.2772526942
20010425	0.0567040964	0.043136626	0.0626863733	0.0912868459	0.2784109761
20010426	0.0619191054	0.0513149455	0.0626561173	0.0985586287	0.2678778023
20010427	0.062280207	0.0484284798	0.0625956095	0.0842747695	0.2608032221
20010430	0.0686299433	0.0530788967	0.0625804835	0.0789507856	0.265321058
20010501	0.071003189	0.0607761386	0.0625804835	0.0853135956	0.2797651841
20010502	0.0720096801	0.0675112251	0.0625804835	0.086482275	0.2867790558
20010503	0.0707289421	0.063502245	0.0625804835	0.0810284379	0.285995628
20010504	0.0686299433	0.0641436818	0.0625804835	0.0849240358	0.2862892924
20010507	0.0623705117	0.0617382938	0.0625804835	0.0815478509	0.2883490155
20010508	0.0623705117	0.0594932649	0.0624141213	0.0753148942	0.2875635176
20010509	0.0653571498	0.0731237973	0.0625653578	0.076223867	0.2782177711
20010510	0.061558191	0.0711994869	0.0626258626	0.0703804701	0.2735997519
20010511	0.0547361945	0.068152662	0.0626258626	0.0623295676	0.2750389959
20010514	0.0527738685	0.0641436818	0.0626258626	0.0610310349	0.2674034865
20010515	0.0592168007	0.068152662	0.0626561173	0.0660953123	0.2668348149
20010516	0.0651757768	0.0713598461	0.0626561173	0.0728476821	0.2652265783
20010517	0.0678103069	0.077613855	0.0626863733	0.0719387093	0.2750389959
20010518	0.0699981416	0.0817831944	0.0626712451	0.0702506168	0.2655100631
20010521	0.0669007254	0.0763309814	0.062519983	0.0641475133	0.273887319
20010522	0.0639074848	0.0708787684	0.0625804835	0.0489546812	0.2715907134
20010523	0.0542004627	0.0602950609	0.0626258626	0.0379171536	0.2979563884
20010524	0.0584979567	0.0625400898	0.0626409898	0.0384365667	0.3003574513
20010525	0.0593966279	0.0663887107	0.0626258626	0.0440202571	0.2932819778
20010528	0.0608369233	0.0667094291	0.0626712451	0.0427217245	0.28893882
20010529	0.0675373081	0.0607761386	0.0626712451	0.0370081808	0.2978565523
20010530	0.061377804	0.0542014112	0.0625351076	0.0383067134	0.2964605879
20010531	0.0659015516	0.0428159076	0.0626409898	0.0241527074	0.3078215944
20010601	0.0675373081	0.0473059654	0.0625351076	0.0264900662	0.3069088467
20010604	0.0673553681	0.0461834509	0.0626409898	0.024931827	0.3069088467
20010605	0.0724676541	0.0495509942	0.0626561173	0.0348006752	0.2972578838
20010606	0.07946587	0.0593329057	0.0626107359	0.0266199195	0.2978565523
20010607	0.0813191256	0.0646247595	0.0626863733	0.0302558109	0.2979563884
20010608	0.0850402921	0.0736048749	0.0626863733	0.0305155175	0.2901201842
20010611	0.0831772599	0.068152662	0.0626863733	0.0206466693	0.2809284094
20010612	0.0787259294	0.0744066709	0.0626258626	0.0336319958	0.2834566037
20010613	0.085693514	0.0808210391	0.0625048588	0.0357096481	0.2790876919
20010614	0.0822475817	0.0774534958	0.0625956095	0.045448643	0.2866810708
20010615	0.0789108417	0.0715202053	0.0626409898	0.0444098169	0.2712088177
20010618	0.0699068451	0.0715202053	0.0626409898	0.043500844	0.2677829084
20010619	0.0696330271	0.0662283515	0.0625048588	0.0345409687	0.2722596294
20010620	0.0704548025	0.0644644003	0.0626409898	0.0355797948	0.2629636466
20010621	0.0797435481	0.0614175754	0.0626561173	0.0350603818	0.2551120195
20010622	0.0803918892	0.0586914689	0.0626863733	0.0389559797	0.2565993971
20010625	0.0849470238	0.0607761386	0.0626712451	0.0409037787	0.262399284
20010626	0.0853201705	0.0676715843	0.0626712451	0.047396442	0.2627754649
20010627	0.0854134879	0.0641436818	0.0626712451	0.0414231918	0.2576241893
20010628	0.080484558	0.0453816549	0.0626409898	0.0214257889	0.2546479969
20010629	0.0876568024	0.0516356639	0.0626863733	0.0294766913	0.2542770467
20010702	0.0883124422	0.0516356639	0.0626409898	0.0273990391	0.2598664045
20010703	0.0910351352	0.0609364978	0.0626863733	0.0276587456	0.25715815
20010704	0.0908470278	0.0625400898	0.0626561173	0.0251915336	0.2562271943
20010705	0.0893439591	0.0566067992	0.0626863733	0.0138942994	0.2451712531
20010706	0.080206588	0.0479474022	0.0626712451	0.0262303597	0.243622041
20010709	0.0812263471	0.0506735087	0.0626863733	0.0309050773	0.2491086158
20010710	0.0828052418	0.0489095574	0.0626409898	0.0357096481	0.2487412097
20010711	0.0771561317	0.0416933932	0.0626561173	0.0422023114	0.2576241893
20010712	0.0744862984	0.0418537524	0.0626561173	0.0338917024	0.2629636466
20010713	0.0675373081	0.0463438101	0.0626863733	0.0358395014	0.2520563325
20010716	0.0662647221	0.0453816549	0.0626863733	0.0333722893	0.2469992286
20010717	0.0658107885	0.048588839	0.0626561173	0.0423321647	0.2528881
20010718	0.0668098323	0.0583707505	0.0626409898	0.0602519153	0.2613660382
20010719	0.0637264884	0.0543617704	0.0626712451	0.0568757304	0.2674983189
20010720	0.061377804	0.04233483	0.0626712451	0.0568757304	0.2706364399
20010723	0.0597564221	0.0463438101	0.0626409898	0.0542786651	0.2567855882
20010724	0.0642696187	0.0484284798	0.0625956095	0.0602519153	0.2605220183
20010725	0.0673553681	0.0465041693	0.0626409898	0.0694714972	0.2648488127
20010726	0.0699981416	0.0484284798	0.0626258626	0.065965459	0.2635285565
20010727	0.0721012509	0.046985247	0.0626409898	0.065446046	0.2656045887
20010730	0.0735680131	0.0432969852	0.0626863733	0.0612907415	0.2502122432
20010731	0.0702721024	0.0489095574	0.0626409898	0.063498247	0.2511335506
20010801	0.0677192954	0.0625400898	0.0626561173	0.069861057	0.2551120195
20010802	0.0695417782	0.0659076331	0.0626712451	0.0736268017	0.2639054676
20010803	0.0743025452	0.0604554201	0.0626712451	0.0741462148	0.2639997334
20010806	0.0777097784	0.0612572162	0.0626409898	0.0708998831	0.2619293994
20010807	0.0683566244	0.0577293137	0.0626107359	0.0653161927	0.2644712915
20010808	0.0696330271	0.0639833226	0.0625956095	0.0689520841	0.2645656489
20010809	0.065085108	0.0527581783	0.0625956095	0.084534476	0.282093927
20010810	0.064994451	0.0543617704	0.0626712451	0.0857031554	0.2798620322
20010813	0.0660831132	0.0612572162	0.0626258626	0.0897286067	0.2753272677
20010814	0.0683566244	0.0683130212	0.0625956095	0.0985586287	0.2822884032
20010815	0.0759580561	0.0798588839	0.0626258626	0.112842488	0.3037754526
20010816	0.0664463783	0.0721616421	0.0626409898	0.1101155694	0.2959628161
20010817	0.0617386248	0.0906029506	0.0626712451	0.1180366186	0.2971581638
20010820	0.0598463998	0.0861128929	0.0626712451	0.1134917543	0.2922921171
20010821	0.0567936794	0.0896407954	0.0626712451	0.1175172056	0.3041788485
20010822	0.0633646365	0.0872354073	0.0626561173	0.1133619011	0.2956643515
20010823	0.0641790676	0.0881975625	0.0626712451	0.1142708739	0.3009592192
20010824	0.065085108	0.0885182809	0.0625956095	0.1138813141	0.2993558417
20010827	0.0641790676	0.0792174471	0.0626409898	0.1092065965	0.300758563
20010828	0.0651757768	0.0829057088	0.0626712451	0.1107648357	0.2991557199
20010829	0.0593966279	0.0803399615	0.0626561173	0.106479678	0.2980562412
20010830	0.0598463998	0.0849903784	0.0626863733	0.1158291131	0.3057951348
20010831	0.0542897226	0.0805003207	0.0626561173	0.1105051292	0.3120993724
20010903	0.0542004627	0.0764913406	0.0626409898	0.1037527594	0.312201593
20010904	0.047538613	0.0668697883	0.0626712451	0.0796000519	0.3071115604
20010905	0.049486102	0.0663887107	0.0626409898	0.0758343072	0.2931829179
20010906	0.0488658496	0.068954458	0.0626712451	0.0893390469	0.2911064463
20010907	0.0416413419	0.0643040411	0.0626863733	0.1040124659	0.2992557725
20010910	0.043747986	0.0545221296	0.0626863733	0.0919361122	0.2895292093
20010911	0.0423428386	0.068954458	0.0626561173	0.1129723413	0.3076186424
20010912	0.0447156947	0.0601347017	0.0626561173	0.1033631996	0.3045825144
20010913	0.0408530147	0.0598139833	0.0626712451	0.10894689	0.3108740663
20010914	0.0426938559	0.0574085953	0.0627015019	0.1214128035	0.3265797252
20010917	0.0374473722	0.0373636947	0.0626863733	0.1260875211	0.3213686864
20010918	0.0357943338	0.0285439384	0.0626712451	0.1301129723	0.3277321171
20010919	0.0385807052	0.0226106479	0.0627015019	0.1292039995	0.3241771444
20010920	0.0360550742	0.0214881334	0.0627015019	0.1306323854	0.3382017579
20010921	0.0364028829	0.0088197563	0.0626863733	0.1137514608	0.3347981859
20010924	0.037534485	0.0198845414	0.0626409898	0.1164783794	0.3251161647
20010925	0.0372731798	0.021969211	0.0626107359	0.1246591352	0.3252205891
20010926	0.0357943338	0.0192431046	0.0626561173	0.1246591352	0.3229273505
20010927	0.0307728397	0.0139512508	0.0626561173	0.1181664719	0.3025668824
20010928	0.0295662804	0.0192431046	0.0626712451	0.1095961563	0.3041788485
20011001	0.0357074425	0.0259781911	0.0626712451	0.1171276458	0.2978565523
20011002	0.0397159178	0.0258178319	0.0626712451	0.1190754447	0.2920943417
20011003	0.0387552308	0.026619628	0.0626712451	0.1133619011	0.2934801468
20011004	0.0382317874	0.0307889673	0.0626712451	0.1179067654	0.2950678682
20011005	0.0446276649	0.0445798589	0.0626712451	0.1184261784	0.2944719787
20011008	0.0446276649	0.0463438101	0.0626863733	0.1220620699	0.3009592192
20011009	0.0414660798	0.034477229	0.0626561173	0.1115439553	0.2986557072
20011010	0.0397159178	0.036080821	0.0626712451	0.10894689	0.2959628161
20011011	0.0421673972	0.0346375882	0.0627015019	0.0975198026	0.2858977721
20011012	0.0438359032	0.0424951892	0.0627166309	0.1094663031	0.2885455521
20011015	0.0482461545	0.0598139833	0.0627015019	0.1066095312	0.2916001896
20011016	0.0414660798	0.0511545863	0.0626863733	0.1051811453	0.2870731077
20011017	0.0370990318	0.0473059654	0.0626561173	0.0993377483	0.2873673051
20011018	0.0309453801	0.0439384221	0.0626409898	0.098169069	0.2888404787
20011019	0.0335387451	0.0479474022	0.0626712451	0.0933644981	0.2876616482
20011022	0.0300831152	0.0506735087	0.0626409898	0.0842747695	0.2756156807
20011023	0.0357074425	0.0457023733	0.0626712451	0.0816777042	0.274654853
20011024	0.0339719336	0.0457023733	0.0626863733	0.0867419816	0.2724508884
20011025	0.0344053973	0.0388069275	0.0626561173	0.084534476	0.2715907134
20011026	0.0320679598	0.0376844131	0.0626409898	0.0855733022	0.2733123253
20011029	0.0332789641	0.0421744708	0.0626409898	0.1005064277	0.280443454
20011030	0.0305141111	0.0404105196	0.0626712451	0.1003765745	0.2803465107
20011031	0.0216052611	0.0384862091	0.0626712451	0.0941436177	0.2760966833
20011101	0.0156743057	0.0474663246	0.0626561173	0.0979093624	0.2800557759
20011102	0.0191418214	0.046985247	0.0626561173	0.0973899494	0.2829695735
20011105	0.0177019053	0.0474663246	0.0626712451	0.0919361122	0.2825802374
20011106	0.0184638309	0.0553239256	0.0626863733	0.0880405142	0.2880543323
20011107	0.0131483671	0.0578896729	0.0627015019	0.0924555253	0.2906131114
20011108	0.0126443165	0.0569275176	0.0627015019	0.0850538891	0.2983558994
20011109	0.0093771842	0.0561257216	0.0627015019	0.0868718348	0.2958633114
20011112	0.0096279376	0.0667094291	0.0627166309	0.0871315414	0.2953660355
20011113	0.01694084	0.0667094291	0.0627166309	0.0697312037	0.2832617436
20011114	0.0187179975	0.0657472739	0.0626863733	0.0724581223	0.2841391189
20011115	0.0226272481	0.062700449	0.0626409898	0.0711595897	0.2770598682
20011116	0.0210948463	0.0694355356	0.0626258626	0.0738865082	0.2711133826
20011119	0.021775485	0.068954458	0.0626409898	0.0666147254	0.2678778023
20011120	0.0161806336	0.0652661963	0.0626561173	0.0723282691	0.2744628756
20011121	0.0114696681	0.0599743425	0.0626561173	0.0672639917	0.2693982021
20011122	0.0122245632	0.0601347017	0.0626561173	0.065446046	0.2613660382
20011123	0.0126443165	0.061898653	0.0626561173	0.065965459	0.2582772743
20011126	0.0119728371	0.0636626042	0.0626409898	0.0690819374	0.2602409504
20011127	0.0177865212	0.0694355356	0.0626409898	0.0728476821	0.2615537646
20011128	0.0254456956	0.0678319436	0.0626107359	0.0786910791	0.2693030613
20011129	0.0281899721	0.061898653	0.0625804835	0.0783015193	0.2622112846
20011130	0.0349259174	0.0683130212	0.0626107359	0.0898584599	0.2665506865
20011203	0.0317223535	0.0607761386	0.0626409898	0.0834956499	0.2600536473
20011204	0.0365768537	0.0569275176	0.0626258626	0.0815478509	0.2587442141
20011205	0.034145286	0.0623797306	0.0626107359	0.0792104921	0.2595856535
20011206	0.0353599876	0.0639833226	0.0625956095	0.087910661	0.2542770467
20011207	0.0328462155	0.0559653624	0.0626107359	0.0808985846	0.246724661
20011210	0.03042789	0.0566067992	0.0626409898	0.0824568238	0.2421677765
20011211	0.0345788599	0.0583707505	0.0626712451	0.0850538891	0.2417140758
20011212	0.0404154465	0.0651058371	0.0626712451	0.0918062589	0.2428035627
20011213	0.0383190001	0.0636626042	0.0626863733	0.0847941826	0.2418047871
20011214	0.0452441105	0.0644644003	0.0626712451	0.0980392157	0.2303095151
20011217	0.0404154465	0.0612572162	0.0626561173	0.0971302428	0.2285342183
20011218	0.0344053973	0.0578896729	0.0626712451	0.0985586287	0.2269412042
20011219	0.0337119875	0.0511545863	0.0626863733	0.0951824438	0.2245600831
20011220	0.0299107933	0.0416933932	0.0627015019	0.0953122971	0.2200024068
20011221	0.0245903814	0.0457023733	0.0626863733	0.0788209323	0.2115124243
20011224	0.0172789852	0.0479474022	0.0627015019	0.065446046	0.2087679437
20011225	0.0163494942	0.0463438101	0.0626863733	0.0641475133	0.2001937298
20011226	0.0111344315	0.0450609365	0.0627015019	0.0685625243	0.2003622313
20011227	0.0141576041	0.0455420141	0.0626863733	0.0723282691	0.1932460586
20011228	0.019905376	0.0521167415	0.0626712451	0.0731073887	0.1979239907
20011231	0.018802741	0.0508338679	0.0627015019	0.0825866771	0.1932460586
20020102	0.0139051527	0.0575689545	0.0627015019	0.0999870147	0.1893505403
20020103	0.0135686983	0.0567671584	0.0627015019	0.0934943514	0.1931628857
20020104	0.0163494942	0.0659076331	0.0626712451	0.0876509544	0.1995202385
20020107	0.0128122914	0.0617382938	0.0626863733	0.0855733022	0.1989316085
20020108	0.0155899547	0.0718409237	0.0627015019	0.0877808077	0.1848269973
20020109	0.0148312715	0.0731237973	0.0626863733	0.0836255032	0.1833546986
20020110	0.0130643324	0.069756254	0.0627015019	0.0842747695	0.1852366783
20020111	0.0148312715	0.0657472739	0.0626712451	0.0842747695	0.1898462968
20020114	0.0164339404	0.0631815266	0.0626863733	0.0868718348	0.1903425039
20020115	0.0211798887	0.061898653	0.0626712451	0.0738865082	0.1964996854
20020116	0.0131483671	0.0580500321	0.0626863733	0.074276068	0.1915020764
20020117	0.0036356455	0.0567671584	0.0626712451	0.0705103233	0.1858107508
20020118	0	0.0566067992	0.0626863733	0.074276068	0.185974883
20020121	0.0014023296	0.0614175754	0.0626712451	0.0728476821	0.1856466683
20020122	0.0051286887	0.0643040411	0.0626863733	0.0789507856	0.1751668978
20020123	0.010883114	0.0625400898	0.0627166309	0.0664848721	0.1707599356
20020124	0.0097951587	0.0647851187	0.0626863733	0.0649266329	0.1680536226
20020125	0.0033871295	0.0594932649	0.0627166309	0.0481755616	0.171238942
20020128	0.0128122914	0.0586914689	0.0626863733	0.0444098169	0.1778284984
20020129	0.0175327054	0.048588839	0.0627015019	0.0492143877	0.1797724845
20020130	0.0218606131	0.0442591405	0.0627166309	0.0446695234	0.1833546986
20020131	0.0236507813	0.0460230917	0.0627166309	0.0406440722	0.1694846733
20020201	0.0201600862	0.0481077614	0.0627015019	0.0453187898	0.1817234828
20020204	0.0148312715	0.050192431	0.0627015019	0.0547980782	0.1877012652
20020205	0.0147470262	0.048588839	0.0627166309	0.0528502792	0.1748451709
20020206	0.0077912559	0.0473059654	0.0626863733	0.0524607194	0.1763750878
20020207	0.0128962945	0.0481077614	0.0627015019	0.0560966108	0.1767784204
20020208	0.0137369045	0.0503527903	0.0626863733	0.0583041163	0.1690867754
20020211	0.0202450109	0.0537203335	0.0626712451	0.0646669264	0.1792047658
20020212	0.0191418214	0.0479474022	0.0626712451	0.06401766	0.1846632113
20020213	0.019905376	0.049390635	0.0626712451	0.057135437	0.1792047658
20020214	0.018125091	0.061096857	0.0626712451	0.0606414751	0.1896809946
20020215	0.0208397834	0.0617382938	0.0626712451	0.0593429425	0.1854826352
20020218	0.0179557848	0.062700449	0.0626712451	0.0560966108	0.1848269973
20020219	0.0200751721	0.0641436818	0.0626409898	0.0641475133	0.1771820547
20020220	0.0213500055	0.0623797306	0.0626712451	0.0555771978	0.1762944575
20020221	0.0199902687	0.0590121873	0.0627015019	0.0558369043	0.1726785312
20020222	0.0154212845	0.0533996151	0.0627166309	0.0621997143	0.1741219876
20020225	0.0114696681	0.0553239256	0.0627166309	0.0547980782	0.1757303827
20020226	0.0041329555	0.0553239256	0.0626863733	0.0472665888	0.1694846733
20020227	0.0042988079	0.0580500321	0.0627015019	0.0501233606	0.1714786056
20020228	0.0107993625	0.0606157793	0.0627166309	0.053759252	0.1768591231
20020301	0.018802741	0.0649454779	0.0627015019	0.0499935073	0.17904267
20020304	0.0200751721	0.0657472739	0.0626863733	0.0547980782	0.1891853882
20020305	0.0222864141	0.0663887107	0.0627166309	0.0572652902	0.1891028308
20020306	0.027502862	0.0699166132	0.0627015019	0.0641475133	0.201627637
20020307	0.0264734991	0.0737652341	0.0626258626	0.0699909103	0.2323580118
20020308	0.0233947529	0.0703976908	0.0626258626	0.0598623555	0.2200897066
20020311	0.0261307248	0.0683130212	0.0626561173	0.0629788339	0.221400836
20020312	0.0243339976	0.0663887107	0.0626863733	0.0612907415	0.2163480414
20020313	0.015927422	0.0654265555	0.0626258626	0.0632385404	0.2115124243
20020314	0.0196507618	0.0718409237	0.0625804835	0.0719387093	0.2140113508
20020315	0.0257025005	0.0742463117	0.0625653578	0.0723282691	0.2142705008
20020318	0.0251034404	0.0739255933	0.0625956095	0.0711595897	0.1958306998
20020319	0.025188988	0.0703976908	0.0625653578	0.0699909103	0.1905907767
20020320	0.028791764	0.0817831944	0.0625804835	0.075704454	0.1952460054
20020321	0.0308591044	0.0817831944	0.0626107359	0.0716790027	0.1902597714
20020322	0.0310316667	0.0827453496	0.0626409898	0.0658356058	0.1834363883
20020325	0.0257025005	0.0817831944	0.0626561173	0.0653161927	0.17904267
20020326	0.018802741	0.0769724182	0.0626258626	0.0641475133	0.1819678525
20020327	0.0160962192	0.0777742142	0.0626107359	0.0593429425	0.1844176249
20020328	0.01820976	0.0877164849	0.0625804835	0.0575249968	0.1850727688
20020329	0.0158430394	0.0870750481	0.0625804835	0.0579145566	0.184090349
20020401	0.0136527961	0.0877164849	0.0625804835	0.0685625243	0.1787996172
20020402	0.0177019053	0.0894804362	0.0626107359	0.0660953123	0.1794480008
20020403	0.0207547839	0.0843489416	0.0625956095	0.0686923776	0.1840085608
20020404	0.0175327054	0.0829057088	0.0626258626	0.0668744319	0.1875366118
20020405	0.0208397834	0.0819435536	0.0626409898	0.0664848721	0.1930797255
20020408	0.0158430394	0.0788967287	0.0626409898	0.0611608882	0.1938286229
20020409	0.0155899547	0.0787363695	0.0626561173	0.0697312037	0.1996043799
20020410	0.0182944397	0.0833867864	0.0626258626	0.0692117907	0.2011211262
20020411	0.021775485	0.0889993586	0.0626107359	0.0705103233	0.1940784831
20020412	0.0244194481	0.0883579217	0.0626107359	0.0696013505	0.1908391623
20020415	0.0233094316	0.083867864	0.0626258626	0.067913258	0.189267958
20020416	0.0271595676	0.0869146889	0.0626107359	0.0711595897	0.197169487
20020417	0.0334521404	0.0947722899	0.0626107359	0.0827165303	0.2014587484
20020418	0.0331058317	0.0954137267	0.0626107359	0.0825866771	0.207059503
20020419	0.0359681497	0.0981398332	0.0625653578	0.0842747695	0.2044217815
20020422	0.0371861002	0.0991019885	0.0626107359	0.0810284379	0.2074861203
20020423	0.0353599876	0.0950930083	0.0625956095	0.0793403454	0.2053563098
20020424	0.0398033198	0.1032713278	0.0625804835	0.0844046228	0.2109109109
20020425	0.0420796933	0.1031109686	0.0625804835	0.0918062589	0.2182592589
20020426	0.044451639	0.1037524054	0.0625956095	0.0963511232	0.2261463795
20020429	0.0403279663	0.0960551636	0.0626409898	0.098688482	0.2242081784
20020430	0.0396285269	0.0950930083	0.0625956095	0.094792884	0.2199151206
20020501	0.0466552068	0.0976587556	0.0625956095	0.1033631996	0.2288888322
20020502	0.0449798519	0.0914047466	0.0625956095	0.0984287755	0.2256171179
20020503	0.0411156898	0.0970173188	0.0625956095	0.1168679392	0.2333403501
20020506	0.0391044156	0.0978191148	0.0625804835	0.1180366186	0.2323580118
20020507	0.0404154465	0.096375882	0.0625804835	0.1111543955	0.2251764458
20020508	0.037534485	0.0966966004	0.0625653578	0.1003765745	0.2169554483
20020509	0.0421673972	0.1037524054	0.0626107359	0.1057005584	0.2218385603
20020510	0.0479807413	0.1045542014	0.0626258626	0.1125827815	0.2279141789
20020513	0.0510836014	0.1093649775	0.0626561173	0.1086871835	0.2261463795
20020514	0.0479807413	0.1101667736	0.0626409898	0.0963511232	0.2199151206
20020515	0.0491316038	0.112091084	0.0626561173	0.1093364498	0.2280027143
20020516	0.0510836014	0.1114496472	0.0626712451	0.1098558629	0.2235050282
20020517	0.0608369233	0.1180243746	0.0626712451	0.1218023633	0.2427126928
20020520	0.062641496	0.1226747915	0.0626561173	0.1219322166	0.248098813
20020521	0.0671734755	0.1241180244	0.0626561173	0.1185560317	0.2595856535
20020522	0.0713690185	0.1278062861	0.0626409898	0.1277756136	0.2596792221
20020523	0.0679013302	0.1231558691	0.0626409898	0.1216725101	0.2510413536
20020524	0.0711860799	0.1244387428	0.0626258626	0.1207635372	0.2539989901
20020527	0.0706375503	0.1255612572	0.0626561173	0.1212829503	0.2539989901
20020528	0.0727425821	0.1318152662	0.0627015019	0.1321906246	0.2556693384
20020529	0.0691769017	0.1342206543	0.0627166309	0.1403713803	0.25715815
20020530	0.0695417782	0.1351828095	0.0627166309	0.1427087391	0.2677829084
20020531	0.0707289421	0.1414368185	0.0627166309	0.1381638748	0.2597728058
20020603	0.0758659809	0.1478511867	0.0626863733	0.1469938969	0.2648488127
20020604	0.0719181211	0.1497754971	0.0626712451	0.1462147773	0.2595856535
20020605	0.071003189	0.15121873	0.0626561173	0.1463446306	0.2568787062
20020606	0.0707289421	0.1549069917	0.0626409898	0.1549149461	0.2601472913
20020607	0.071552005	0.1480115459	0.0626409898	0.1497208155	0.2576241893
20020610	0.0646319407	0.1456061578	0.0626409898	0.1507596416	0.2537210673
20020611	0.0683566244	0.145766517	0.0626712451	0.1568627451	0.2490167423
20020612	0.0685388251	0.1462475946	0.0626561173	0.1523178808	0.2449887754
20020613	0.064994451	0.1406350225	0.0626561173	0.149980522	0.2527956222
20020614	0.0582285819	0.1302116742	0.0626409898	0.1533567069	0.2599600184
20020617	0.0584081535	0.1268441309	0.0625956095	0.1520581743	0.2580906035
20020618	0.0590370199	0.139512508	0.0625653578	0.1636151149	0.2579039928
20020619	0.0638169807	0.1382296344	0.0625804835	0.1681599792	0.2624933064
20020620	0.0756818667	0.1489737011	0.0626107359	0.1784183872	0.2658882571
